,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
394,12F,Nov,336.2228488116999,265.78361718058903,283.9882313773547,216.5490734980568,5275.697248132164,524.1387844756911,32.3235,94.4,105.1,98.8,2018
395,12F,Dec,397.6826930328704,323.6058719776861,285.20284456992897,228.23686082282853,4077.281235014773,522.7466085046483,32.3235,94.4,105.1,98.8,2018
396,13T,Jan,744.2806186382525,602.1231072479361,203.40301743795075,139.4916000064697,4705.3534485502405,531.5056176199115,50.2704,93.4,98.5,96.5,2018
397,13T,Feb,617.9947113934978,517.4070643461586,192.51961788212415,138.45445054672953,4075.459912791623,495.142270600592,50.2704,93.4,98.5,96.5,2018
398,13T,Mar,708.5966248075704,594.2198437713535,219.041964034258,157.9868762242157,4303.029217989115,545.0722492759159,50.2704,93.4,98.5,96.5,2018
399,13T,Apr,662.5581265867085,573.6771433715626,198.27229575367335,140.81554963835669,4040.389573188198,592.694707024412,50.2704,93.4,98.5,96.5,2018
400,13T,May,677.3089568632214,593.070146705684,209.8143352397208,154.67366725877565,4246.713771921449,636.6370667430535,50.2704,93.4,98.5,96.5,2018
401,13T,Jun,614.0683874522496,527.2915667912533,203.0761986371323,151.10533953555384,4052.106209618384,593.0328781947229,50.2704,93.4,98.5,96.5,2018
402,13T,Jul,643.0928152610355,537.8485335577773,221.94664949867504,160.85487794568377,4116.51787135173,624.5822591425571,50.2704,93.4,98.5,96.5,2018
403,13T,Aug,606.4182019460973,520.0896908327205,209.14235576660943,148.73256834389747,3913.058181355231,572.8619625067633,50.2704,93.4,98.5,96.5,2018
404,13T,Sep,593.6847646338721,515.3607481852501,207.21979414750908,149.03104061607348,3844.588465578153,586.8861198637767,50.2704,93.4,98.5,96.5,2018
405,13T,Oct,622.1741133051765,547.3208804510282,216.07891806969485,152.20918670974677,4945.45497947102,639.2429739966262,50.2704,93.4,98.5,96.5,2018
406,13T,Nov,630.1062999783799,556.6558421603314,216.404069427652,150.10320637590135,4685.222317705847,611.4731531875616,50.2704,93.4,98.5,96.5,2018
407,13T,Dec,755.2352793583101,643.1217384576561,236.23996970589812,162.4989766069439,3738.681212005474,595.2608294344186,50.2704,93.4,98.5,96.5,2018
408,14L,Jan,406.65583028916126,308.9450949002496,310.5618013109489,234.71618677292483,4344.909947829453,1295.8272692909588,54.7627,88.6,94.2,90.2,2018
409,14L,Feb,349.9336025343956,256.8729814607942,261.7564348456899,205.29879692875787,3871.613342658415,1154.4171488987945,54.7627,88.6,94.2,90.2,2018
410,14L,Mar,413.2476590049505,300.690725313664,303.67621537362794,234.71618677292483,4097.314412912439,1317.3565218661606,54.7627,88.6,94.2,90.2,2018
411,14L,Apr,349.60859454461587,278.1401709458691,264.97318059068954,203.67792374895885,3690.7603167849647,1260.0364846875702,54.7627,88.6,94.2,90.2,2018
412,14L,May,361.1005437216998,284.4194919791778,294.36140305115833,227.9264365248979,3946.372257028963,1361.5654450931015,54.7627,88.6,94.2,90.2,2018
413,14L,Jun,328.551826899078,254.36875323185023,281.1069105448842,220.2137469212785,3810.3307543273063,1308.2627408801975,54.7627,88.6,94.2,90.2,2018
414,14L,Jul,339.7666859310291,248.93528632578884,297.8698226331397,235.5724578229215,4040.724799909427,1352.5812277334755,54.7627,88.6,94.2,90.2,2018
415,14L,Aug,300.16154563799694,239.42046908653168,274.1650732247168,213.85109050597492,3759.3836680806457,1226.2908877758036,54.7627,88.6,94.2,90.2,2018
416,14L,Sep,302.3574329535601,244.11850124648905,269.15661676682885,209.47181618214776,3840.387709152397,1264.5833751805517,54.7627,88.6,94.2,90.2,2018
417,14L,Oct,326.89345279738126,255.9396251824524,299.0240176737678,230.86192535566505,4867.838875731109,1356.7081243254988,54.7627,88.6,94.2,90.2,2018
418,14L,Nov,336.2228488116999,265.78361718058903,283.98823137735474,216.5490734980568,4553.50083177053,1302.0723959921625,54.7627,88.6,94.2,90.2,2018
419,14L,Dec,397.6826930328704,323.6058719776861,285.202844569929,228.23686082282856,3588.9026655004227,1291.937760555999,54.7627,88.6,94.2,90.2,2018
420,15C,Jan,306.3018767292243,284.38447948264945,546.6949054735492,376.66984124322585,5191.245958198607,302.81687306243543,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
421,15C,Feb,287.0616520550685,260.61285376179205,515.1376285074716,349.0244464989903,4568.256441881396,285.0292561835395,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
422,15C,Mar,362.7725090836361,308.4686156205207,595.9546535611775,413.9156692377824,4678.437197906597,310.362380829361,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
423,15C,Apr,315.0417513917131,295.166088869629,492.3834243935558,337.2834484213959,4589.48631621054,320.6862801676723,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
424,15C,May,302.74967498916635,291.3742958098604,559.2279125372347,392.6438062667533,4760.492016400547,341.33961757058574,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
425,15C,Jun,285.25950865028835,277.0092336411214,561.3149632438262,422.0498155814211,4566.610553685123,336.5193433531118,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
426,15C,Jul,295.6765225507517,287.2804093469783,603.6125242307479,457.8561137296363,4720.646938231274,351.3611974565819,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
427,15C,Aug,276.41546384879496,268.2693589786326,558.4466063752799,423.8371872121944,4556.453965132171,326.2032932347745,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
428,15C,Sep,283.3948631621054,271.7069735657855,542.6545893620706,414.6862725756008,4439.606320210674,327.1311856228541,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
429,15C,Oct,293.69728990966365,278.5092836427881,557.338864077166,423.414425658808,5623.729124304144,281.3098790793027,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
430,15C,Nov,304.3747291576386,289.90549684989503,550.6067876953913,413.45009638785046,5385.846194873163,328.54924747491583,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
431,15C,Dec,368.8039601320044,345.96986566218874,586.5843310297884,438.13616025838047,4238.693373112437,322.3960777859262,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
432,15E,Jan,223.1039445835749,209.21838981656097,666.0513699443682,504.89671197514656,4902.198435989211,212.15076928296375,117.902,96.95,98.1,97.5,2018
433,15E,Feb,221.0576964403459,197.8906452285833,615.30698701982,468.9896170877696,4380.977421926685,197.04500347746432,117.902,96.95,98.1,97.5,2018
434,15E,Mar,243.8159173366068,200.4757107619864,677.4936014126603,521.7367204567391,4515.317806313718,205.95918644297805,117.902,96.95,98.1,97.5,2018
435,15E,Apr,219.8982955968975,202.17602556132928,587.0874351892829,444.7227161508351,4212.057471459348,201.75230275991925,117.902,96.95,98.1,97.5,2018
436,15E,May,225.24244161850683,208.39653605411647,642.2661777139997,491.4814544347556,4498.201896490305,213.5926447388509,117.902,96.95,98.1,97.5,2018
437,15E,Jun,207.5243647143796,193.70170691898136,626.330197900894,483.9753769865536,4266.619735034181,202.8294685416702,117.902,96.95,98.1,97.5,2018
438,15E,Jul,221.55038938466845,206.8912018667821,681.8223810223487,525.0492926580555,4361.953147529304,516.5391596410578,117.902,96.95,98.1,97.5,2018
439,15E,Aug,209.78236599538124,194.838045539504,619.4378041473581,477.0037982401576,3974.3685433665246,464.49593730386255,117.902,96.95,98.1,97.5,2018
440,15E,Sep,208.9018083927622,192.6324584015154,627.8050183929142,482.1772177736875,4280.936710149107,484.911197435158,117.902,96.95,98.1,97.5,2018
441,15E,Oct,221.56716191043265,202.91401669495283,640.4878147493488,484.9420937743879,5185.501518210039,509.8217163406897,117.902,96.95,98.1,97.5,2018
442,15E,Nov,232.45882082854175,213.41990752048608,651.715586861978,489.614008353137,4898.661600312124,510.2203524961408,117.902,96.95,98.1,97.5,2018
443,15E,Dec,274.6773647426832,249.0950698208799,695.3630148014349,523.3897071826948,3930.077522009805,520.6273006395141,117.902,96.95,98.1,97.5,2018
444,15F,Jan,311.481539278454,305.0509472555301,610.2090523138522,418.4748000194091,5632.784841243091,325.54733056764246,78.9194,94.5,96.4,97.5,2018
445,15F,Feb,270.1770297996148,262.6949207748968,577.5588536463724,415.36335164018857,4967.409787707459,304.89334688302245,78.9194,94.5,96.4,97.5,2018
446,15F,Mar,324.01805174008257,300.1033712431046,657.125892102774,473.9606286726472,5234.89788315674,335.9123358768567,78.9194,94.5,96.4,97.5,2018
447,15F,Apr,323.01890112284,288.46127662961567,594.8168872610202,422.44664891507006,4930.042549740621,274.989419585045,78.9194,94.5,96.4,97.5,2018
448,15F,May,327.19564395466745,293.83825699536345,629.4430057191623,464.021001776327,5124.126640597876,362.4077223090901,78.9194,94.5,96.4,97.5,2018
449,15F,Jun,282.5564431075888,255.9166159585509,609.2285959113968,453.3160186066615,4803.660443439763,340.2331999483017,78.9194,94.5,96.4,97.5,2018
450,15F,Jul,302.7572996121745,275.6943520759605,665.839948496025,482.5646338370512,4877.54595194591,354.5516058155536,78.9194,94.5,96.4,97.5,2018
451,15F,Aug,288.15964625459907,271.31652232745535,627.4270672998282,446.1977050316924,4676.454712022646,316.6014946895187,78.9194,94.5,96.4,97.5,2018
452,15F,Sep,287.26103909569537,266.2935387212757,621.6593824425272,447.0931218482205,4629.482738084679,328.28430018474546,78.9194,94.5,96.4,97.5,2018
453,15F,Oct,308.51760191283927,274.766419741708,648.2367542090844,456.6275601292404,5821.458348644313,355.0331097296736,78.9194,94.5,96.4,97.5,2018
454,15F,Nov,324.6778681854314,283.01936194702404,649.2122082829558,450.309619127704,5500.282566770655,338.57327856015127,78.9194,94.5,96.4,97.5,2018
455,15F,Dec,377.9721850711816,342.9935348461632,708.7199091176944,487.49692982083167,4541.988408426826,342.4379810287458,78.9194,94.5,96.4,97.5,2018
456,15M,Jan,317.61937444847536,289.0479458770468,888.0684932591577,673.1956159668622,5437.954701441318,291.52858123345425,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
457,15M,Feb,295.47014413177766,245.08285125992745,820.4093160264267,625.3194894503595,4759.888224335719,270.3696440827532,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
458,15M,Mar,319.8254730855966,287.0183351308952,903.324801883547,695.6489606089855,4923.796450632415,295.2446318266497,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
459,15M,Apr,282.4492597313462,257.3095401509952,782.7832469190441,592.9636215344469,4786.969310716737,300.9608785175017,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
460,15M,May,301.17658593979803,267.9184233748407,856.3549036186663,655.3086059130075,4876.232964016081,325.6397686047652,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
461,15M,Jun,290.22453181684483,242.4453377782136,835.1069305345252,645.3005026487382,4625.198548877341,316.030983429748,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
462,15M,Jul,313.90332385527995,246.5143641533484,909.0965080297982,700.0657235440741,4701.735464261203,430.62064908324345,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
463,15M,Aug,283.29247965486815,237.6801647220316,825.9170721964775,636.0050643202101,4535.552505147563,393.666045690754,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
464,15M,Sep,289.3813118933229,255.36817335032848,837.0733578572191,642.9029570315835,4602.568879301893,395.8917540935386,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
465,15M,Oct,297.89195019119524,267.516423178743,853.9837529991318,646.5894583658506,5566.143739582312,407.2948328267477,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
466,15M,Nov,307.2850279439161,272.23257182076674,868.9541158159707,652.8186778041827,5348.563584665164,393.5091675654476,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
467,15M,Dec,372.840474556329,336.1211883517992,927.1506864019134,697.8529429102598,4365.692714972056,410.6088832238455,101.99,103.4846153846154,103.3846153846154,104.43076923076924,2018
468,15N,Jan,251.63168269738043,235.30229465585185,364.4632703156995,251.11322749548387,5747.760361624765,319.8131583046243,119.4166,103.55,101.00833333333333,107.03333333333332,2018
469,15N,Feb,224.34904360030347,205.984762587446,343.4250856716477,232.6829643326602,5059.313361793921,299.80756444246447,119.4166,103.55,101.00833333333333,107.03333333333332,2018
470,15N,Mar,276.10064262422475,242.5877139359185,397.3031023741184,275.94377949185485,5258.716124893859,331.7964169135614,119.4166,103.55,101.00833333333333,107.03333333333332,2018
471,15N,Apr,290.25277892688285,270.8082460897396,328.2556162623705,224.8556322809305,4987.681779585083,336.9380806353556,119.4166,103.55,101.00833333333333,107.03333333333332,2018
472,15N,May,269.18368133073625,250.26671333801164,372.8186083581565,261.76253751116883,5193.591175766183,374.2946960472832,119.4166,103.55,101.00833333333333,107.03333333333332,2018
473,15N,Jun,286.7105578286436,259.99735380173274,374.2099754958841,281.3665437209474,4907.081595021127,370.0490551564858,119.4166,103.55,101.00833333333333,107.03333333333332,2018
474,15N,Jul,300.26813692568703,272.8263909707696,402.40834948716525,305.23740915309094,5030.891852556512,397.90112932372887,119.4166,103.55,101.00833333333333,107.03333333333332,2018
475,15N,Aug,278.9310698847564,259.1432011964836,372.29773758352,282.5581248081296,4755.452759499098,381.10279475382816,119.4166,103.55,101.00833333333333,107.03333333333332,2018
476,15N,Sep,269.0245744728957,252.67843834106816,361.76972624138045,276.4575150504005,4810.955930749996,352.2123389880469,119.4166,103.55,101.00833333333333,107.03333333333332,2018
477,15N,Oct,259.6288958151547,244.39650768821085,371.5592427181107,282.2762837725386,6026.247607116598,353.39307935412666,119.4166,103.55,101.00833333333333,107.03333333333332,2018
478,15N,Nov,296.4328242472152,275.9917800372812,367.0711917969275,275.63339759190023,5936.703942332975,339.4335460899071,119.4166,103.55,101.00833333333333,107.03333333333332,2018
479,15N,Dec,351.5591634663857,333.8815541557874,391.05622068652553,292.090773505587,4736.050096887702,331.1013711661528,119.4166,103.55,101.00833333333333,107.03333333333332,2018
480,16C,Jan,744.2806186382525,602.1231072479361,610.2090523138522,418.4748000194092,5288.572767557884,644.0120186746237,67.4284,95.92,98.04,94.78,2018
481,16C,Feb,617.9947113934979,517.4070643461586,577.5588536463725,415.3633516401886,4540.950104110434,566.7297459230829,67.4284,95.92,98.04,94.78,2018
482,16C,Mar,708.5966248075704,594.2198437713533,657.1258921027741,473.9606286726472,4811.9635049919625,650.4753190050484,67.4284,95.92,98.04,94.78,2018
483,16C,Apr,662.5581265867085,573.6771433715626,594.8168872610202,422.4466489150701,4559.265828641937,668.368224664978,67.4284,95.92,98.04,94.78,2018
484,16C,May,677.3089568632214,593.070146705684,629.4430057191624,464.021001776327,4743.950620213442,716.7973732136608,67.4284,95.92,98.04,94.78,2018
485,16C,Jun,614.0683874522496,527.2915667912533,609.2285959113968,453.3160186066615,4413.95613717662,684.362968719412,67.4284,95.92,98.04,94.78,2018
486,16C,Jul,643.0928152610354,537.8485335577773,665.839948496025,482.5646338370513,4436.513397915419,721.617300721951,67.4284,95.92,98.04,94.78,2018
487,16C,Aug,606.4182019460973,520.0896908327204,627.4270672998283,446.1977050316924,4152.19699711101,661.1605792218116,67.4284,95.92,98.04,94.78,2018
488,16C,Sep,593.684764633872,515.3607481852501,621.6593824425272,447.0931218482204,4401.409495108886,665.127750324789,67.4284,95.92,98.04,94.78,2018
489,16C,Oct,622.1741133051765,547.3208804510283,648.2367542090846,456.6275601292403,5467.874070866282,683.6955941413411,67.4284,95.92,98.04,94.78,2018
