,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year,month,ccg
286,868.3400052925247,735.1541870062891,281.2921435518853,211.32619304968728,4488.027512435867,5118.631375662269,859.2751493449093,35.5218,95.7,95.6,92.2,2018.0,Nov,04C
287,1012.307934845644,874.3926264997832,300.1311567857617,225.9043908329809,3798.653221402069,4328.9191426110165,860.4012184067249,35.5218,95.7,95.6,92.2,2018.0,Dec,04C
288,805.0855013284357,757.7814742451608,287.47972481284177,217.92248220981392,3592.4091638243863,3856.001495117507,765.8583687645034,12.8418,104.9,100.05,102.5,2018.0,Jan,05D
289,736.816900045088,671.0446879131462,265.5775384391916,202.4243356360535,3103.4590166487565,3344.3131025245684,693.9837094488312,12.8418,104.9,100.05,102.5,2018.0,Feb,05D
290,788.6297116161064,702.6316526860385,292.4183972669261,225.190932096102,3201.576103038515,3502.779984114377,754.6449874628167,12.8418,104.9,100.05,102.5,2018.0,Mar,05D
291,696.3142597314601,644.9854419755101,253.39747341618573,191.95030567648283,3104.5492064975315,3326.870064944167,758.9278761544332,12.8418,104.9,100.05,102.5,2018.0,Apr,05D
292,692.8498829499171,653.7228040054312,277.2136089761939,212.1322162933469,3146.521515675373,3376.240090952982,845.4422277250853,12.8418,104.9,100.05,102.5,2018.0,May,05D
293,638.9992026838731,590.4979277422708,270.33535408771985,208.89245855602223,3117.597490490138,3323.7552368048096,836.0198726035292,12.8418,104.9,100.05,102.5,2018.0,Jun,05D
294,653.3407036251139,617.1175875710389,294.28677623456133,226.62069770853003,3100.9094241812013,3352.6452677973493,800.4482066202868,12.8418,104.9,100.05,102.5,2018.0,Jul,05D
295,591.5423354484714,566.47655049966,267.36047324672154,205.8834000509817,3035.5344013405474,3210.76484604962,647.1998446667785,12.8418,104.9,100.05,102.5,2018.0,Aug,05D
296,601.4005252606563,573.6090909322486,270.9719130805041,208.11634076839937,3085.428370744897,3417.9009173168874,779.6040934192396,12.8418,104.9,100.05,102.5,2018.0,Sep,05D
297,655.4295190375148,624.734121818696,276.4460356045816,209.30971087120287,3599.0839389153525,4090.392312604152,532.6846020838891,12.8418,104.9,100.05,102.5,2018.0,Oct,05D
298,697.8171878940411,657.2636008630376,281.2921435518853,211.3261930496872,3491.7529734004775,3941.503527542868,622.1885275047754,12.8418,104.9,100.05,102.5,2018.0,Nov,05D
299,862.3750850173348,812.141621684961,300.1311567857616,225.9043908329809,2792.521297637403,3050.2733261692288,450.4698208461538,12.8418,104.9,100.05,102.5,2018.0,Dec,05D
300,805.0855013284356,757.7814742451608,287.47972481284177,217.92248220981384,4017.2781271176495,4477.472941408069,781.1878901680491,26.4149,99.05,102.15,98.95,2018.0,Jan,05W
301,736.8169000450881,671.0446879131462,265.5775384391916,202.42433563605348,3368.401924671303,3792.6321886511023,718.0795687282557,26.4149,99.05,102.15,98.95,2018.0,Feb,05W
302,788.6297116161064,702.6316526860384,292.4183972669261,225.190932096102,3497.382159311601,3942.926151528115,804.205202366846,26.4149,99.05,102.15,98.95,2018.0,Mar,05W
303,696.31425973146,644.9854419755101,253.39747341618573,191.9503056764828,3262.741861600839,3642.0732238244327,777.4778628728483,26.4149,99.05,102.15,98.95,2018.0,Apr,05W
304,692.849882949917,653.722804005431,277.2136089761939,212.1322162933469,3380.894873726571,3788.202870349689,875.3014397177351,26.4149,99.05,102.15,98.95,2018.0,May,05W
305,638.9992026838731,590.4979277422708,270.33535408771985,208.89245855602223,3366.6416306169194,3771.6970346281832,872.3864182715059,26.4149,99.05,102.15,98.95,2018.0,Jun,05W
306,653.3407036251137,617.1175875710389,294.28677623456133,226.6206977085301,3389.295891536692,3808.608020473293,891.6179883323427,26.4149,99.05,102.15,98.95,2018.0,Jul,05W
307,591.5423354484714,566.47655049966,267.3604732467215,205.8834000509817,3267.765588340758,3675.842043695036,801.8580422413108,26.4149,99.05,102.15,98.95,2018.0,Aug,05W
308,601.4005252606562,573.6090909322485,270.97191308050407,208.11634076839937,3288.9082548795095,3719.1509337532975,786.4122143184339,26.4149,99.05,102.15,98.95,2018.0,Sep,05W
309,655.4295190375146,624.7341218186959,276.44603560458154,209.30971087120287,4121.297154429354,4608.838193595281,841.0026159478174,26.4149,99.05,102.15,98.95,2018.0,Oct,05W
310,697.8171878940411,657.2636008630375,281.2921435518853,211.3261930496872,3884.6775818881724,4374.387182991418,817.6067295352244,26.4149,99.05,102.15,98.95,2018.0,Nov,05W
311,862.3750850173349,812.1416216849609,300.1311567857616,225.9043908329809,3057.933211937202,3430.071664098672,839.8290358850497,26.4149,99.05,102.15,98.95,2018.0,Dec,05W
312,268.2001817543797,247.4378930888348,173.96118114229867,111.89671483160068,5132.266801032941,5736.206462177994,317.7346611000639,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Jan,06H
313,251.41939373217323,222.9190473191229,156.67818866165376,98.76600280095812,4526.426366981887,5096.849440790362,290.38670043819,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Feb,06H
314,284.85725083004166,258.9212607635484,173.08221938494813,110.91357982893447,4728.695597405052,5371.741692835099,327.801446836844,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Mar,06H
315,242.3766634574722,230.9045429597172,153.59693939005265,98.08887670640658,4428.204770602579,4895.896130071353,311.0982643356518,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Apr,06H
316,336.819208378697,248.02274629068103,167.91913291399257,108.89359549398624,4726.637364021631,5194.306229136487,347.4885053851484,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,May,06H
317,283.65380289547323,219.39868093108632,164.81997886585285,106.51226021434948,4347.181889642593,4827.1646316774495,334.33954327463806,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Jun,06H
318,305.4395846642493,229.9710272721547,181.2549360213503,117.20629492878128,4458.233226919207,4965.279964728853,364.2164316756494,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Jul,06H
319,271.87800861983646,205.1485077245612,167.23224057769272,108.0130060296776,4204.721477507132,4693.593158117313,345.5353206345208,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Aug,06H
320,269.62857322811976,205.9695516425377,164.9469400085813,106.34460639766964,4305.304841585884,4790.914980339935,333.8576017419628,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Sep,06H
321,272.215423928594,209.07377248310675,169.7454201209321,108.19368150202192,5129.422682646941,5768.9582414813885,341.4656421238269,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Oct,06H
322,287.6465507157704,228.72259062975195,172.0844350196594,108.67548276160667,5042.742766442153,5598.608499266685,341.0472471409676,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Nov,06H
323,330.86945176760634,268.0089797460837,177.35657785680473,109.08566491503692,4069.599780455106,4534.906738408659,337.8022116448772,88.9112,103.68571428571428,99.04285714285716,105.84285714285714,2018.0,Dec,06H
324,278.43791103311617,260.4941154653195,173.9611811422987,111.89671483160068,3757.411110603467,4275.79347646544,259.89407427452824,56.9078,106.34,98.4,105.74,2018.0,Jan,06K
325,252.66409558119008,231.5608183057623,156.67818866165376,98.76600280095812,3280.7102014135144,3742.5273864039727,240.51184547636703,56.9078,106.34,98.4,105.74,2018.0,Feb,06K
326,282.61048741873776,262.2884950220992,173.0822193849481,110.9135798289345,3488.238870594189,4041.976671036308,266.2200963664032,56.9078,106.34,98.4,105.74,2018.0,Mar,06K
327,247.0319760154128,235.89652010563657,153.59693939005265,98.0888767064066,3190.037218096641,3600.209461620376,261.07141727496054,56.9078,106.34,98.4,105.74,2018.0,Apr,06K
328,272.1704609065652,244.8941745338906,167.9191329139926,108.89359549398628,3317.9634426212224,3731.632570579077,284.8291446866686,56.9078,106.34,98.4,105.74,2018.0,May,06K
329,253.5655781336392,231.07144206300416,164.81997886585282,106.51226021434948,3140.0535969100106,3514.527006842647,281.87700104379365,56.9078,106.34,98.4,105.74,2018.0,Jun,06K
330,263.5763272398836,235.93086229811084,181.25493602135032,117.2062949287813,3156.0812739349517,3599.998594217313,287.25411982188734,56.9078,106.34,98.4,105.74,2018.0,Jul,06K
331,241.90640378863063,216.9396298598495,167.23224057769272,108.01300602967764,3145.842777286348,3470.6314424384705,260.38609821500745,56.9078,106.34,98.4,105.74,2018.0,Aug,06K
332,233.355197862542,215.37706010227103,164.9469400085813,106.34460639766964,3153.073638403959,3557.174939112037,264.26957288807506,56.9078,106.34,98.4,105.74,2018.0,Sep,06K
333,245.37496522853016,226.3150484053204,169.74542012093212,108.19368150202192,3832.1558473935656,4345.537870028362,282.65018152168943,56.9078,106.34,98.4,105.74,2018.0,Oct,06K
334,257.557858008771,238.98731742831924,172.08443501965942,108.67548276160667,3801.8060362626115,4230.667852210066,266.04437353051776,56.9078,106.34,98.4,105.74,2018.0,Nov,06K
335,306.5985088620028,283.3402590088157,177.35657785680476,109.08566491503694,2938.7887073476745,3368.536474789045,259.33176119969494,56.9078,106.34,98.4,105.74,2018.0,Dec,06K
336,315.733318298691,279.9904521713902,173.9611811422987,111.89671483160068,4794.525568848229,5273.110681054031,185.7553366174056,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Jan,06L
337,407.7374989734093,335.69312327881516,156.6781886616537,98.76600280095812,4042.829775588397,4491.457502541247,174.53964344358434,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Feb,06L
338,415.05231284345064,328.63359665131645,173.08221938494813,110.91357982893447,4308.585503166784,4880.756900461334,194.01438736414107,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Mar,06L
339,364.0654391184579,311.0351915940443,153.59693939005265,98.0888767064066,4176.53843146454,4518.604855735398,192.69489404957383,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Apr,06L
340,339.0083178195654,312.15562727068954,167.9191329139926,108.89359549398628,4363.613261396513,4730.212487293768,210.923449839706,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,May,06L
341,392.30789729482547,336.07364138551185,164.81997886585285,106.51226021434948,4055.127054503636,4476.234459300962,203.8372820392525,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Jun,06L
342,349.85800121783245,310.01156412540786,181.2549360213503,117.20629492878128,4055.2259723022107,4534.145554773634,551.5042257947634,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Jul,06L
343,344.0629592262734,316.1777174822246,167.23224057769272,108.01300602967768,3891.3139702186504,4358.872859488623,417.53863603793786,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Aug,06L
344,346.269292627872,320.05407165528584,164.9469400085813,106.34460639766962,3878.892912755857,4321.31617014622,362.7178314952386,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Sep,06L
345,358.1381752387946,301.7145856414103,169.7454201209321,108.19368150202192,4920.484428423192,5453.759089842834,429.2871835495107,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Oct,06L
346,267.440993039851,253.3898919955732,172.08443501965942,108.67548276160667,4794.981344967343,5312.3045195089535,524.2261932472056,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Nov,06L
347,345.7694944975889,326.72131097283693,177.35657785680473,109.08566491503694,3860.8618734850265,4265.359879584018,498.28888746704644,40.9248,106.66666666666669,97.46666666666664,105.46666666666664,2018.0,Dec,06L
348,278.43791103311617,260.4941154653195,173.96118114229864,111.89671483160068,3542.498363187671,3962.126680880353,192.589856799906,59.567,107.58,99.22,106.4,2018.0,Jan,06N
349,252.66409558119005,231.56081830576224,156.6781886616537,98.76600280095812,3093.239545385868,3487.585408027935,172.37732301442074,59.567,107.58,99.22,106.4,2018.0,Feb,06N
350,282.6104874187378,262.2884950220992,173.0822193849481,110.9135798289345,3230.983598301073,3634.059126697668,197.03862877096373,59.567,107.58,99.22,106.4,2018.0,Mar,06N
351,247.0319760154128,235.8965201056365,153.5969393900526,98.08887670640658,2991.068880420367,3323.7530847616968,191.0957409303809,59.567,107.58,99.22,106.4,2018.0,Apr,06N
352,272.1704609065652,244.8941745338905,167.91913291399257,108.89359549398628,3192.002283143351,3511.7598670404755,210.0659761277217,59.567,107.58,99.22,106.4,2018.0,May,06N
353,253.56557813363915,231.07144206300416,164.81997886585285,106.51226021434948,3123.937589363372,3495.761075763426,212.9031174979435,59.567,107.58,99.22,106.4,2018.0,Jun,06N
354,263.57632723988365,235.9308622981108,181.2549360213503,117.2062949287813,3170.733071581288,3569.862507764366,221.29702687729784,59.567,107.58,99.22,106.4,2018.0,Jul,06N
355,241.90640378863063,216.9396298598496,167.23224057769272,108.01300602967764,3029.3794955518306,3346.7188208236103,191.1964678429332,59.567,107.58,99.22,106.4,2018.0,Aug,06N
356,233.355197862542,215.37706010227103,164.9469400085813,106.34460639766962,3075.2674892434834,3385.9015898064363,204.47563248107173,59.567,107.58,99.22,106.4,2018.0,Sep,06N
357,245.37496522853007,226.31504840532023,169.7454201209321,108.19368150202192,3665.193859270391,4130.626017761512,208.68937498950763,59.567,107.58,99.22,106.4,2018.0,Oct,06N
358,257.5578580087709,238.98731742831924,172.08443501965945,108.67548276160667,3546.971355741597,4053.6035052965567,217.6372823878993,59.567,107.58,99.22,106.4,2018.0,Nov,06N
359,306.5985088620028,283.3402590088156,177.35657785680476,109.08566491503694,2844.595161750634,3169.1540618127488,214.14541608608792,59.567,107.58,99.22,106.4,2018.0,Dec,06N
360,407.5697668839856,335.5286129334784,173.9611811422987,111.8967148316007,4127.637922481014,4577.843359240838,210.906593057128,39.3065,105.23333333333332,100.0,105.9,2018.0,Jan,06Q
361,318.2028892774182,285.6981392710969,156.67818866165376,98.76600280095812,3622.835917723532,4057.2169997328688,191.11342907661583,39.3065,105.23333333333332,100.0,105.9,2018.0,Feb,06Q
362,324.75132336423917,293.41110049952215,173.08221938494816,110.91357982893452,3800.5927772760233,4373.271596300866,222.25331688143183,39.3065,105.23333333333332,100.0,105.9,2018.0,Mar,06Q
363,346.3676748268017,314.10741828512005,153.59693939005265,98.0888767064066,3612.939335733276,3991.22282574129,220.90493938661544,39.3065,105.23333333333332,100.0,105.9,2018.0,Apr,06Q
364,356.15632320913556,318.1208909822578,167.9191329139926,108.89359549398628,3797.565288183888,4185.287420655617,237.1617925788356,39.3065,105.23333333333332,100.0,105.9,2018.0,May,06Q
365,366.6204455875936,336.92333244826875,164.81997886585285,106.51226021434948,3576.1117345074454,3934.2856779413073,225.84050983933955,39.3065,105.23333333333332,100.0,105.9,2018.0,Jun,06Q
366,347.2444327756164,321.4669308065017,181.25493602135032,117.20629492878132,3673.670345126583,3985.905639016448,235.1773879638228,39.3065,105.23333333333332,100.0,105.9,2018.0,Jul,06Q
367,381.1251402248371,353.7365443826528,167.23224057769275,108.01300602967764,3490.0823244155713,3863.8393141083534,219.91273707910904,39.3065,105.23333333333332,100.0,105.9,2018.0,Aug,06Q
368,363.17636107597207,335.5252166026208,164.9469400085813,106.34460639766964,3624.3420701066707,3941.6890336203937,225.586098991261,39.3065,105.23333333333332,100.0,105.9,2018.0,Sep,06Q
369,382.7720361839749,350.9201136119532,169.74542012093212,108.19368150202192,4462.0417842083025,4884.764606362815,226.88359431646165,39.3065,105.23333333333332,100.0,105.9,2018.0,Oct,06Q
370,390.0875957705802,362.1381005799938,172.08443501965945,108.67548276160667,4357.38265126345,4702.402910460102,225.61154007606885,39.3065,105.23333333333332,100.0,105.9,2018.0,Nov,06Q
371,474.3776404038477,438.1936654175717,177.35657785680476,109.08566491503696,3291.9746097973616,3687.88877157722,223.67801763067172,39.3065,105.23333333333332,100.0,105.9,2018.0,Dec,06Q
372,353.8170423185959,288.70104424454536,173.96118114229867,111.89671483160068,4526.22618421286,4964.413021760078,452.8176965412058,33.8326,95.25,97.3,101.0,2018.0,Jan,06T
373,454.9419020959025,382.747841197665,156.67818866165376,98.76600280095812,3750.0221679681727,4198.879187529188,409.3980362135928,33.8326,95.25,97.3,101.0,2018.0,Feb,06T
374,339.8215147934846,298.02251214442384,173.08221938494813,110.91357982893447,4114.67046576379,4623.706129590986,474.2762897323883,33.8326,95.25,97.3,101.0,2018.0,Mar,06T
375,465.22729013224625,349.62274577584765,153.59693939005265,98.08887670640658,4021.239869238545,4369.040511222904,473.8033730780372,33.8326,95.25,97.3,101.0,2018.0,Apr,06T
376,363.1336030060919,318.7745103668687,167.9191329139926,108.89359549398628,4282.8514509674105,4635.735946986043,531.6174340724626,33.8326,95.25,97.3,101.0,2018.0,May,06T
377,393.66062041442984,328.08889553397853,164.81997886585285,106.51226021434948,3996.4932220112687,4434.953269923092,500.64139321246375,33.8326,95.25,97.3,101.0,2018.0,Jun,06T
378,399.9942757049031,350.501998102974,181.2549360213503,117.2062949287813,3866.167421064188,4290.033872655368,771.4748497011758,33.8326,95.25,97.3,101.0,2018.0,Jul,06T
379,474.47203710453516,388.01725559110696,167.23224057769272,108.01300602967764,3577.7473304379614,3963.455365535016,737.3657360061006,33.8326,95.25,97.3,101.0,2018.0,Aug,06T
380,335.7635834230361,283.91308901256633,164.9469400085813,106.34460639766962,3771.5587006382193,4205.82515088997,702.990606692953,33.8326,95.25,97.3,101.0,2018.0,Sep,06T
381,306.5230797789257,270.97993948980394,169.74542012093212,108.19368150202192,4798.164764573694,5299.504028658749,726.1635227561583,33.8326,95.25,97.3,101.0,2018.0,Oct,06T
382,267.44099303985104,253.38989199557315,172.08443501965945,108.67548276160667,4634.816290187696,5129.697392455797,712.4489397799755,33.8326,95.25,97.3,101.0,2018.0,Nov,06T
383,345.7694944975888,326.721310972837,177.35657785680473,109.08566491503696,3924.735314460018,4307.384002411875,727.0502414830667,33.8326,95.25,97.3,101.0,2018.0,Dec,06T
384,416.1038359641678,344.79006085478386,173.96118114229867,111.89671483160068,3662.3114268026457,4126.61692352807,302.27102407872013,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Jan,07H
385,254.87273896551534,235.92996965480333,156.67818866165376,98.76600280095812,3142.256687628295,3581.212733374605,272.16447818578735,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Feb,07H
386,326.85851135524587,303.62089277427833,173.08221938494813,110.9135798289345,3377.5699716529275,3902.186308689844,308.8527581375648,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Mar,07H
387,249.478681387687,225.69023995427847,153.59693939005265,98.08887670640658,3182.7571600795022,3531.06773972826,295.13538170799256,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Apr,07H
388,349.97353416323716,300.43948889819376,167.9191329139926,108.89359549398624,3347.202763024992,3692.320224169952,321.1039066827409,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,May,07H
389,262.29488596999175,241.25801295433857,164.81997886585285,106.51226021434948,3121.3707602883233,3438.0111433319216,322.76563161838976,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Jun,07H
390,254.61472950391513,230.6486826463869,181.2549360213503,117.2062949287813,3162.786866042447,3535.042846437066,333.9741292235509,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Jul,07H
391,342.2349710235892,304.33045460353594,167.23224057769272,108.01300602967764,3067.2332039896387,3348.799322276889,303.47658922811246,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Aug,07H
392,331.2740843824765,303.3958330210177,164.9469400085813,106.34460639766964,3076.4899821210142,3400.117298230752,313.02336189762474,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Sep,07H
393,346.72820228229654,304.2639115881645,169.74542012093212,108.19368150202192,3897.5145207383844,4313.088527581376,323.41728845589915,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Oct,07H
394,387.85873267845284,332.8148682596109,172.08443501965945,108.67548276160667,3680.055601386037,4154.475253331596,332.6382327066567,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Nov,07H
395,304.0449012942962,274.4539666222698,177.35657785680473,109.08566491503694,2962.562314685087,3323.286957088397,323.6779511909029,30.691,108.46666666666664,97.93333333333334,105.43333333333334,2018.0,Dec,07H
396,315.94457101328237,269.05928786082643,173.96118114229867,111.89671483160068,5210.673731693486,5654.835344181959,261.1289324103776,23.0997,109.4,98.65,109.45,2018.0,Jan,07K
397,323.5425044948118,295.3573951757477,156.6781886616537,98.76600280095812,4464.8631800413,4903.353723208526,244.11572444663784,23.0997,109.4,98.65,109.45,2018.0,Feb,07K
398,329.0422929464086,292.45534871803807,173.0822193849481,110.91357982893447,4673.956804633826,5147.339575838648,267.01645475915274,23.0997,109.4,98.65,109.45,2018.0,Mar,07K
399,339.0083178195654,312.1556272706895,153.5969393900526,98.08887670640658,4415.555180370308,4760.061818984663,258.3150430525072,23.0997,109.4,98.65,109.45,2018.0,Apr,07K
400,323.9599186424991,294.7830086422422,167.9191329139926,108.89359549398624,4607.635596999096,4960.843647320095,281.1291921540107,23.0997,109.4,98.65,109.45,2018.0,May,07K
401,379.38910686185255,337.93628707427945,164.81997886585285,106.51226021434948,4239.08935232793,4680.277233037658,266.71342052061283,23.0997,109.4,98.65,109.45,2018.0,Jun,07K
402,302.83269964025305,273.74661672664956,181.2549360213503,117.20629492878128,4340.963791104307,4775.559855755702,284.1595345394096,23.0997,109.4,98.65,109.45,2018.0,Jul,07K
403,367.5699015745859,315.0037574490153,167.2322405776927,108.0130060296776,4136.65083828645,4568.414308410932,262.86055663060563,23.0997,109.4,98.65,109.45,2018.0,Aug,07K
404,369.8676140082821,327.5652556158794,164.94694000858124,106.34460639766962,4034.5371616335115,4467.200872738607,261.6917102819517,23.0997,109.4,98.65,109.45,2018.0,Sep,07K
405,324.51711460942323,268.0089686439766,169.7454201209321,108.19368150202192,5161.032838680259,5609.1204647679415,270.8260280436543,23.0997,109.4,98.65,109.45,2018.0,Oct,07K
406,267.440993039851,253.38989199557315,172.08443501965942,108.67548276160667,5117.387933978168,5593.665718602407,264.67876206184496,23.0997,109.4,98.65,109.45,2018.0,Nov,07K
407,345.7694944975889,326.721310972837,177.35657785680473,109.08566491503692,3972.778867258016,4417.503257618065,266.45367688757864,23.0997,109.4,98.65,109.45,2018.0,Dec,07K
408,488.34716446644524,371.9181097839905,173.7130025805165,133.13188766441522,4000.068871709224,4402.6240121214205,565.6790191523571,29.0395,94.1,97.7,105.6,2018.0,Jan,09D
409,433.49670391653615,384.5501672988736,159.68767822570953,121.35844115322745,3416.450007748067,3828.853802579245,524.4854109246087,29.0395,94.1,97.7,105.6,2018.0,Feb,09D
410,525.9789685795205,417.6658958168051,186.733229839875,144.14447823184756,3650.8204342361264,4112.5708087260455,599.9340557467651,29.0395,94.1,97.7,105.6,2018.0,Mar,09D
411,374.6490207853377,327.35132118668224,173.94445623735638,123.85456014853956,3374.3005217031973,3705.366827941252,589.3334191010609,29.0395,94.1,97.7,105.6,2018.0,Apr,09D
412,462.96814650670456,378.92287131657974,188.0298818179726,136.30702263642343,3515.34978219322,3868.282856109781,625.0862590549104,29.0395,94.1,97.7,105.6,2018.0,May,09D
413,410.99189653708737,364.2153285867768,182.57217901469795,133.7725411565522,3318.178092264882,3682.63916389745,615.0141214066633,29.0395,94.1,97.7,105.6,2018.0,Jun,09D
414,441.7437886761789,369.8918489029931,201.44268516931925,149.6239197763723,3388.689456435596,3797.1039446271457,646.7085518807581,29.0395,94.1,97.7,105.6,2018.0,Jul,09D
415,346.0787973087488,318.0301529080547,184.35731329618145,134.26358095890868,3289.758635110846,3670.242256237194,602.896076076294,29.0395,94.1,97.7,105.6,2018.0,Aug,09D
416,332.5575380573534,300.92585760142595,183.310017467718,133.32114258824012,3229.0872534825203,3596.7561424955666,590.4990055975289,29.0395,94.1,97.7,105.6,2018.0,Sep,09D
417,475.775741956386,396.81019171842706,188.937793952538,134.74566951486804,3901.937952706988,4372.286024208406,621.6897572733682,29.0395,94.1,97.7,105.6,2018.0,Oct,09D
418,461.74361241989044,388.7690478263952,190.51321331843167,133.37357131713756,3789.08452719194,4229.824893679299,594.916151069974,29.0395,94.1,97.7,105.6,2018.0,Nov,09D
419,429.78270227698283,395.55204629867524,204.4592552051498,142.31970271631968,3086.830007403709,3472.580450765337,589.7631434435948,29.0395,94.1,97.7,105.6,2018.0,Dec,09D
420,359.54911168666604,325.7999513092245,173.71300258051645,133.13188766441522,4404.801208779116,4700.02111794222,217.48999872102604,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Jan,10Q
421,328.480877137921,301.2375083228961,159.68767822570953,121.35844115322745,3892.57213561883,4176.63820206004,206.4470995547386,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Feb,10Q
422,384.1115546729945,333.15049849381245,186.733229839875,144.14447823184753,4071.806952264528,4379.221729470237,231.2933996020309,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Mar,10Q
423,337.30974666130874,303.5781853593291,173.9444562373564,123.85456014853952,3980.345441944992,4252.186896763006,213.3460040986654,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Apr,10Q
424,345.27626148706315,314.47787942873407,188.0298818179726,136.3070226364234,4220.673573126081,4524.087838742204,247.77223555726084,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,May,10Q
425,338.8115344340577,286.47188401036,182.57217901469795,133.7725411565522,4004.469509356671,4405.187875326807,239.65223805572165,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Jun,10Q
426,322.10414546222506,292.88968019546707,201.4426851693192,149.62391977637228,4149.953332933038,4502.211435216995,253.06361854452763,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Jul,10Q
427,282.0134515600114,263.8864038342519,184.35731329618145,134.26358095890865,3838.3620670148325,4238.103311352827,220.7654213029473,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Aug,10Q
428,305.67834169778286,273.67148979106963,183.310017467718,133.32114258824012,3833.0167413648596,4293.575089156383,231.1184478609904,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Sep,10Q
429,324.22190087614064,288.6307039336867,188.937793952538,134.74566951486804,4868.911976673068,5349.918353871276,238.55333172718,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Oct,10Q
430,337.86118435911504,292.8251502521068,190.51321331843164,133.37357131713756,4831.629313686836,5283.099400071979,243.0797693087889,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Nov,10Q
431,401.8455563801048,340.4071839426035,204.45925520514984,142.31970271631968,3691.446043657628,4023.429018432097,225.64134595650896,67.2414,106.93999999999998,99.79999999999998,108.64,2018.0,Dec,10Q
432,401.18032729663554,340.68634940527255,173.7130025805165,133.13188766441525,4019.978338981002,4485.922661795262,755.7814883986526,21.5133,96.6,95.8,95.5,2018.0,Jan,10R
433,429.7294165160456,353.45537224617385,159.68767822570953,121.35844115322746,3437.8733155768755,3870.396452427103,692.4035809884087,21.5133,96.6,95.8,95.5,2018.0,Feb,10R
434,417.49808113668206,349.8045178806429,186.7332298398751,144.14447823184753,3623.01460027053,4136.278488191026,828.9611817267959,21.5133,96.6,95.8,95.5,2018.0,Mar,10R
435,576.6098590514996,487.6960676534833,173.9444562373564,123.85456014853958,3325.338279111061,3691.66980426062,793.0437769942256,21.5133,96.6,95.8,95.5,2018.0,Apr,10R
436,476.44279080909837,374.0001811928695,188.0298818179726,136.30702263642343,3659.085310017524,4037.269967880334,878.597823741221,21.5133,96.6,95.8,95.5,2018.0,May,10R
437,668.8846689133849,572.8476524913739,182.572179014698,133.77254115655222,3319.476722568568,3694.4122937903526,850.9369256261439,21.5133,96.6,95.8,95.5,2018.0,Jun,10R
438,600.6119943065943,489.8062515814735,201.44268516931925,149.62391977637233,3401.685039107649,3788.354180902047,894.3207382692266,21.5133,96.6,95.8,95.5,2018.0,Jul,10R
